"AGY_AGENCY_KEY"	"FNDDTL_FUND_DETAIL_KEY"	"SRC_SOURCE_KEY"	"AMOUNT"
43	344	898	16.47
43	344	898	7.28
43	344	898	1.57
43	344	898	19.47
43	344	898	17.67
43	344	898	0.11
43	344	898	1.08
43	344	898	23.04
43	344	950	1521.7
43	344	950	41.5
43	344	950	643.44
43	344	950	121.33
43	344	950	396.3
43	344	950	737
43	344	950	1500.7
43	344	950	113
43	344	950	120.35
43	344	950	319.98
43	344	950	2000.39
43	344	950	111.79
43	344	950	83
43	344	950	75
43	344	950	187.37
43	344	1032	20
43	344	1032	13.6
43	344	1032	16.6
43	344	1032	3
43	344	1032	35
43	344	1032	20
43	344	1032	20
43	344	1032	20
43	344	1032	16.6
43	344	1032	25
43	344	1032	20
43	344	1032	20
43	344	1032	40
43	344	1032	20
43	344	1032	20
43	344	898	3.18
43	344	898	1.55
43	344	898	102
43	344	898	5.96
43	344	898	33.9
43	344	898	18.61
43	344	898	29.52
43	344	898	24.72
43	344	898	9.58
43	344	898	75.98
43	344	898	47.6
43	344	898	13.11
43	344	898	1.3
43	344	898	5
43	344	898	18.29
43	344	898	8.36
43	344	887	2217.33
43	344	887	368.42
43	344	887	65.76
43	344	887	17.99
43	344	950	127.64
43	344	950	279.59
43	344	950	351.62
43	344	950	278.5
43	344	950	21.17
43	344	950	12.5
43	344	950	40.65
43	344	950	10.34
43	344	950	12.98
43	344	950	302.11
43	344	950	150
43	344	950	688.03
43	344	950	141.66
43	344	950	63.72
43	344	950	109.28
51	346	838	312.17
51	346	838	134.64
51	346	838	100.66
51	346	838	46.48
51	346	838	273.7
51	346	838	636.87
51	346	838	43
51	346	838	637.68
51	346	838	52.26
51	346	838	297.9
51	346	838	183.03
51	346	838	38
51	346	838	158
51	346	838	1019.12
51	346	838	34
43	344	898	13.28
43	344	898	6.65
43	344	898	13.39
43	344	898	22.47
43	344	898	4.26
43	344	898	8
43	344	898	16.02
43	344	898	7.5
43	344	898	12
43	344	898	24.95
43	344	898	0.72
43	344	898	12.81
43	344	898	6.4
43	344	898	25
43	344	898	10.86
43	344	887	112.49
43	344	887	475.32
43	344	887	237.45
43	344	887	10.45
43	344	887	306
43	344	887	148.73
43	344	887	113.12
43	344	887	43.55
43	344	887	25.8
43	344	887	139.4
43	344	887	60.13
43	344	887	323.86
43	344	887	134.9
43	344	887	139.87
43	344	887	0.69
43	344	887	169.69
43	344	887	653.63
43	344	887	397.69
43	344	887	64.89
43	344	887	72.98
43	344	887	172.99
43	344	887	42
43	344	887	1484.4
43	344	887	600.95
43	344	887	748.94
43	344	887	499.55
43	344	887	1369.91
43	344	887	1719.23
43	344	887	479.35
43	344	1143	3
43	344	1143	9
43	344	1143	50
43	344	1143	1
43	344	1143	5
43	344	1143	4
43	344	1143	4
43	344	1143	4
43	344	1143	16
43	344	1143	420
43	344	1143	4
43	344	1143	15
43	344	1143	2
43	344	1143	11
43	344	1143	1
43	344	887	556.09
43	344	887	425.67
43	344	887	577.43
43	344	887	38.11
43	344	887	500.91
43	344	887	92.5
43	344	887	200.44
43	344	887	94.11
43	344	887	175.47
43	344	887	33.74
43	344	887	283.02
43	344	887	16.55
43	344	887	116.73
43	344	887	25.2
43	344	887	70.17
43	344	950	212.5
43	344	950	43
43	344	950	92.89
43	344	950	4.5
43	344	950	209.9
43	344	950	751.72
43	344	950	335.72
43	344	950	622.98
43	344	950	902.15
43	344	950	254.75
43	344	950	415.12
43	344	950	211.83
43	344	950	43
43	344	950	4250.61
43	344	950	365
51	346	838	96.22
51	346	838	370
51	346	838	198.25
51	346	838	196.86
51	346	838	52.26
51	346	838	169.34
51	346	838	50.06
51	346	838	32.64
51	346	838	34
51	346	838	62.22
51	346	838	595.82
51	346	838	125.91
51	346	838	1356.66
51	346	838	174.22
51	346	838	136
43	344	898	2.5
43	344	898	44.91
43	344	898	39.67
43	344	898	12.49
43	344	898	18.38
43	344	898	47
43	344	898	2.65
43	344	898	38
43	344	898	5.31
43	344	898	31.45
43	344	898	22.33
43	344	898	9.16
43	344	898	3.94
43	344	898	5.37
43	344	898	24.58
43	344	887	415.79
43	344	887	237.01
43	344	887	364.01
43	344	887	166.81
43	344	887	417.13
43	344	887	27.48
43	344	887	186.75
43	344	887	81.8
43	344	887	19.86
43	344	887	0.01
43	344	887	50.51
43	344	887	1102.06
43	344	887	303.03
43	344	887	2.59
43	344	887	13.25
43	344	887	150.92
43	344	887	506.11
43	344	887	2341.89
43	344	887	370.38
43	344	887	379.05
43	344	887	659.24
43	344	887	374.21
43	344	887	608.99
43	344	887	616.03
43	344	887	396.89
43	344	887	49.52
43	344	887	1753.54
43	344	887	153.07
43	344	887	32.7
43	344	887	45.65
43	344	1143	2
43	344	1143	10
43	344	1143	3
43	344	1143	252
43	344	1143	2
43	344	1143	125
43	344	1143	48
43	344	1143	15
43	344	1143	4
43	344	1143	2
43	344	1143	30
43	344	1143	4
43	344	1143	1
43	344	1143	1
43	344	1143	20
43	344	887	375.58
43	344	887	214.94
50	345	1033	149.2
50	345	1033	17.9
50	345	1033	20
50	345	1033	462.26
50	345	1033	159.5
50	345	1033	733.2
50	345	1033	10
50	345	1033	48.3
50	345	1033	47.9
50	345	1033	126.08
50	345	1033	109.4
50	345	1033	7.9
43	344	898	2.8
43	344	898	4.43
43	344	898	22.12
43	344	898	4.12
43	344	898	41.42
43	344	898	9.26
43	344	898	2.5
43	344	898	10.26
43	344	898	0.65
43	344	898	4.69
43	344	898	31.67
43	344	898	8.88
43	344	898	2.93
43	344	898	17.09
43	344	898	38.14
43	344	887	446.09
43	344	887	622.01
43	344	887	396.72
43	344	887	442.6
43	344	887	668.75
43	344	887	400.38
43	344	887	566.84
43	344	887	2227.92
43	344	887	635.74
43	344	887	125.86
43	344	887	860.07
43	344	887	618.78
43	344	887	79.84
43	344	887	397.63
43	344	887	335.46
43	344	1143	15
43	344	1143	4
43	344	1143	1
43	344	1143	5
43	344	1143	6
43	344	1143	2
43	344	1143	2
43	344	1143	9
43	344	1143	515
43	344	1143	3
43	344	1143	41
43	344	1143	84
43	344	1143	3
43	344	1143	5
43	344	1143	23
43	344	887	109.67
43	344	887	197.57
43	344	887	39.74
43	344	887	178.55
43	344	887	234.89
43	344	887	478.05
43	344	887	283.9
43	344	887	288.02
43	344	887	327.18
43	344	887	274.71
43	344	887	893.32
43	344	887	36.64
43	344	887	867.93
43	344	887	186.62
43	344	887	534.62
50	345	1033	28.3
50	345	1033	64.28
50	345	1033	84.8
50	345	1033	485.34
50	345	1033	79.4
50	345	1033	30
50	345	1033	56.6
50	345	1033	18.3
50	345	1033	19.18
50	345	1033	10
50	345	1033	166.9
50	345	1033	36.6
50	345	1033	57.9
50	345	1033	99.1
50	345	1033	112.93
43	344	898	82.47
43	344	898	11.5
43	344	898	27.08
43	344	898	5.79
43	344	898	10.78
43	344	898	13.98
43	344	898	31.25
43	344	898	18.4
43	344	898	13.47
43	344	898	65.67
43	344	898	14
43	344	898	0.89
43	344	898	31.1
43	344	898	1.62
43	344	898	5.76
43	344	887	60.46
43	344	887	40.05
43	344	887	272.26
43	344	887	62.81
43	344	887	96.45
43	344	887	335.49
43	344	887	1072.12
43	344	887	154.53
43	344	887	84.45
43	344	887	324.4
43	344	887	146.53
43	344	887	66.22
43	344	887	294.64
43	344	887	11.93
43	344	887	512.99
43	344	1143	1
43	344	1143	2
43	344	1143	6
43	344	1143	5
43	344	1143	58
43	344	1143	1
43	344	1143	1
43	344	1143	32
43	344	1143	1
43	344	1143	3
43	344	1143	5
43	344	1143	3
43	344	1143	3
43	344	1143	5
43	344	1143	2
43	344	1143	140
43	344	887	156.79
43	344	887	83
43	344	887	309.26
43	344	887	505.53
43	344	887	152.72
43	344	887	1120.54
43	344	887	158.54
43	344	887	705.02
43	344	887	438.66
43	344	887	88.39
43	344	887	65.67
43	344	887	1390.1
43	344	887	463.73
43	344	887	60.29
43	344	887	241.3
50	345	1033	171.22
50	345	1033	27.78
50	345	1033	70.6
50	345	1033	18.3
50	345	1033	84.9
50	345	1033	30
50	345	1033	114.9
50	345	1033	233.5
50	345	1033	27.9
50	345	1033	119.8
50	345	1033	428.4
50	345	1033	8.3
50	345	1033	64.5
50	345	1033	181
50	345	1033	307.71
43	344	898	30.91
43	344	898	8.1
43	344	898	9.57
43	344	898	16.41
43	344	898	8.65
43	344	898	10.91
43	344	898	198.52
43	344	898	13.47
43	344	898	2.07
43	344	898	2.83
43	344	898	21.29
43	344	898	0.89
43	344	898	3.21
43	344	898	2.5
43	344	898	6.46
43	344	887	112.5
43	344	887	41.5
43	344	887	50
43	344	887	181.33
43	344	887	512.14
43	344	887	578
43	344	887	132.46
43	344	887	1323.48
43	344	887	122.47
43	344	887	136.64
43	344	887	270.46
43	344	887	313.85
43	344	887	143.12
43	344	887	195.23
43	344	887	1345.44
43	344	1143	1
43	344	1143	3
43	344	1143	1
43	344	1143	12
43	344	1143	2
43	344	1143	132
43	344	1143	4
43	344	1143	4
43	344	1143	2
43	344	1143	9
43	344	1143	4
43	344	1143	10
43	344	1143	3
43	344	1143	3
43	344	1143	3
43	344	1143	4
43	344	1143	2
43	344	1143	1
43	344	1143	1
43	344	898	0.54
43	344	898	1.82
43	344	898	3.43
43	344	898	31.34
43	344	898	1.54
43	344	898	6.56
43	344	898	13.29
43	344	898	6.06
43	344	898	33.85
43	344	898	12.21
43	344	898	7.9
43	344	898	9.25
43	344	898	34.35
43	344	898	7.46
43	344	898	10.07
43	344	951	20
43	344	951	20
43	344	951	8.3
43	344	951	18.3
43	344	951	10
43	344	951	10.5
43	344	951	10
43	344	951	3.5
43	344	951	8.3
43	344	951	10
43	344	951	10
43	344	951	20
43	344	951	72.1
43	344	951	10
43	344	951	10
43	344	1033	10
43	344	1033	10
43	344	1033	28.16
43	344	1033	15.21
43	344	1033	49.6
43	344	1033	36.6
43	344	1033	23
43	344	1033	14
43	344	1033	10
43	344	1033	30
43	344	1033	8.3
43	344	1033	4.5
43	344	1033	10
43	344	1033	8.3
43	344	1033	8.3
43	344	887	37.92
43	344	887	21.19
43	344	887	0.01
43	344	887	18.1
43	344	887	83.23
43	344	887	310.89
43	344	887	372.44
43	344	887	120.18
43	344	887	565.09
43	344	887	351.98
43	344	887	55.61
43	344	887	1252.3
43	344	887	108.67
43	344	887	320.01
43	344	887	89.54
43	344	887	102.72
43	344	887	239.7
43	344	887	46.22
43	344	887	382.2
43	344	887	213.91
43	344	887	0.01
43	344	887	35.99
43	344	887	250.94
43	344	887	198.45
43	344	887	79.18
43	344	887	50.76
43	344	887	485.84
43	344	887	640.55
43	344	887	1100.49
43	344	887	180.79
43	344	887	48.39
43	344	887	7.81
43	344	887	215.15
43	344	887	136.37
43	344	887	137.03
43	344	887	166.63
43	344	887	831.93
43	344	887	868.42
43	344	887	165.56
43	344	887	192.03
43	344	887	519.83
43	344	887	744.12
43	344	887	420.51
43	344	887	641.01
43	344	887	83.98
43	344	1143	67
43	344	1143	92
43	344	1143	15
43	344	1143	7
43	344	1143	64
43	344	1143	1
43	344	1143	69
43	344	1143	187
43	344	1143	7
43	344	1143	42
43	344	1143	93
43	344	1143	35
43	344	1143	18
43	344	1143	32
43	344	1143	16
43	344	1143	9
43	344	1143	1
43	344	1143	3
43	344	1143	22
43	344	1143	3
43	344	1143	6
43	344	1143	8
43	344	1143	4
43	344	1143	38
43	344	1143	1
43	344	1143	25
43	344	1143	4
43	344	1143	8
43	344	1143	4
43	344	1143	6
43	344	898	30.63
43	344	898	27.96
43	344	898	16.06
43	344	898	7.94
43	344	898	34.55
43	344	898	40.5
43	344	898	4.46
43	344	898	12.98
43	344	898	4.91
43	344	898	42.17
43	344	898	10.4
43	344	898	15.61
43	344	898	46.98
43	344	898	4.64
43	344	898	10.97
43	344	951	10
43	344	951	35.72
43	344	951	10
43	344	951	10
43	344	951	110
43	344	951	10
43	344	951	20
43	344	951	10
43	344	950	121.92
43	344	950	39.05
43	344	950	405.38
43	344	950	392.83
43	344	950	606.41
43	344	950	901.67
43	344	950	158
43	344	1033	30
43	344	1033	28.3
43	344	1033	10
43	344	1033	69.68
43	344	1033	14
43	344	1033	10
43	344	1033	16.6
43	344	1033	15.16
43	344	1033	66.1
43	344	1033	9.6
43	344	1033	8.3
43	344	1033	10
43	344	1033	92
43	344	1033	22.49
43	344	1033	21.3
43	344	887	30
43	344	887	0.01
43	344	887	50.06
43	344	887	1386.67
43	344	887	339.45
43	344	887	479.39
43	344	887	24.9
43	344	887	796.03
43	344	887	868.45
43	344	887	20.75
43	344	887	43.04
43	344	887	897.79
43	344	887	367.43
43	344	887	428
43	344	887	921.88
43	344	887	84
43	344	887	1144.1
43	344	887	80.27
43	344	887	24.47
43	344	887	143.72
43	344	887	178.55
43	344	887	155.59
43	344	887	1240.74
43	344	887	969.95
43	344	887	801.4
43	344	887	863.1
43	344	887	227.67
43	344	887	30.77
43	344	887	98.33
43	344	887	93.12
43	344	887	805.33
43	344	887	72.1
43	344	887	170.96
43	344	1143	411
43	344	1143	89
43	344	1143	19
43	344	1143	39
43	344	1143	5
43	344	1143	9
43	344	1143	6
43	344	1143	2.96
43	344	1143	10
43	344	1143	3
43	344	1143	45
43	344	1143	79
43	344	1143	3
43	344	1143	29
43	344	1143	36
43	344	1033	17
43	344	1033	36.6
43	344	1033	10
43	344	1033	8.3
43	344	1033	13.39
43	344	1033	4.98
43	344	1033	10
43	344	1033	10
43	344	1033	36.1
43	344	1033	10
43	344	1033	45.54
43	344	1033	8.3
43	344	1033	7
43	344	1033	14
43	344	1033	18.3
43	344	898	8.09
43	344	898	5.22
43	344	898	173.17
43	344	898	12.3
43	344	898	9.88
43	344	898	7.5
43	344	898	0.89
43	344	898	33.21
43	344	898	2.96
43	344	898	7.81
43	344	898	13.13
43	344	898	4.6
43	344	898	10.37
43	344	898	1.88
43	344	898	28.5
43	344	950	460.9
43	344	950	962.99
43	344	950	451.88
43	344	950	28.08
43	344	950	62.21
43	344	950	50
43	344	950	79.14
43	344	950	214.15
43	344	950	625.93
43	344	950	132.36
43	344	950	250.47
43	344	950	453.52
43	344	950	103.75
43	344	950	1014.59
43	344	950	399.96
43	344	1032	20
43	344	1032	31.7
43	344	1032	20
43	344	1032	13.8
43	344	1032	20
43	344	1032	45
43	344	1032	16.6
43	344	1032	19
43	344	1032	14.6
43	344	1032	20
43	344	1032	20
43	344	1032	0.96
43	344	1032	8.3
43	344	1032	23.71
43	344	1032	20
43	344	898	13.39
43	344	898	39.78
43	344	898	6.91
43	344	898	5
43	344	898	1.07
43	344	898	6.92
43	344	898	16.85
43	344	898	7.27
43	344	898	40.69
43	344	898	3.21
43	344	898	16.06
43	344	898	18.46
43	344	898	19.78
43	344	898	4.29
43	344	887	479.23
43	344	887	129.89
43	344	887	831.42
43	344	887	5.5
43	344	887	363.32
43	344	887	65.14
43	344	887	1120.01
43	344	887	249.03
43	344	887	380.18
43	344	887	1041.72
43	344	887	258.1
43	344	887	141.03
43	344	887	678.56
43	344	887	1136.57
43	344	887	156.01
43	344	1143	6
43	344	1143	1
43	344	1143	44
43	344	1143	324
43	344	1143	2
43	344	1143	6
43	344	1143	29
43	344	1143	10
43	344	1143	5
43	344	1143	3
43	344	1143	31
43	344	1143	34
43	344	1143	23
43	344	1143	49
43	344	1143	4
43	344	1033	8.3
43	344	1033	12.05
43	344	1033	10
43	344	1033	8
43	344	1033	10
43	344	1033	9.6
43	344	1033	10
43	344	1033	25
43	344	1033	2.97
43	344	1033	20
43	344	1033	8.3
43	344	1033	64.88
43	344	1033	10
43	344	1033	22
43	344	1033	10
43	344	898	23.29
43	344	898	4.94
43	344	898	14.9
43	344	898	9.23
43	344	898	18.28
43	344	898	16.59
43	344	898	15.85
43	344	898	8.78
43	344	898	3.62
43	344	898	2.29
43	344	898	60.87
43	344	898	14.46
43	344	898	20.63
43	344	898	23.62
43	344	898	50.66
43	344	1032	20
43	344	1032	20
43	344	1032	15.27
43	344	1032	20
43	344	1032	10
43	344	1032	70
43	344	1032	20
43	344	1032	14.6
43	344	1032	16.6
43	344	1032	30
43	344	1032	16.6
43	344	1032	20
43	344	1032	42.29
43	344	1032	19.73
43	344	1032	20
43	344	1032	16.6
43	344	898	25.31
43	344	898	24.07
43	344	898	16.17
43	344	898	41.52
43	344	898	8.5
43	344	898	110.84
43	344	898	21.17
43	344	898	21.22
43	344	898	12.67
43	344	898	11.3
43	344	898	217.88
43	344	898	33.69
43	344	898	1.77
43	344	898	25.89
43	344	898	15.65
43	344	887	50.01
43	344	887	126.63
43	344	887	204.72
43	344	887	2508.63
43	344	887	48.82
43	344	887	463.61
43	344	887	77.06
43	344	887	198.5
43	344	887	77.74
43	344	887	88.16
43	344	887	33.38
43	344	887	115
43	344	887	25.01
43	344	887	115.01
43	344	887	734.01
43	344	887	389.07
43	344	887	161.88
43	344	887	67.54
43	344	887	173.7
43	344	950	789.36
43	344	950	32
43	344	950	40.85
43	344	950	455.8
43	344	950	1046.9
43	344	950	247.66
43	344	950	44.5
43	344	950	36.53
43	344	950	45.26
43	344	950	602
43	344	950	235.79
43	344	950	33.87
43	344	950	102.99
43	344	950	139.75
43	344	950	75
51	346	838	117
51	346	838	151.18
51	346	838	136
51	346	838	34
51	346	838	181.53
51	346	838	239.83
51	346	838	254.26
51	346	838	489.09
51	346	838	161
51	346	838	793.56
51	346	838	339.64
51	346	838	536.46
51	346	838	99.64
51	346	838	249
51	346	838	102
43	344	898	4.7
43	344	898	2.81
43	344	898	28.09
43	344	898	112.74
43	344	898	7.4
43	344	898	43.53
43	344	898	13.79
43	344	898	7.08
43	344	898	3.05
43	344	898	49.52
43	344	898	3.4
43	344	898	82.3
43	344	898	7.02
43	344	898	8.04
43	344	898	18.61
43	344	887	345.32
43	344	887	362.09
43	344	887	133.45
43	344	887	325.79
43	344	887	526.31
43	344	887	129.2
43	344	887	5780.06
43	344	887	1421.21
43	344	887	489.42
43	344	887	286.78
43	344	887	211.86
43	344	887	1341.6
43	344	887	11.56
43	344	887	87.6
43	344	887	162.46
43	344	887	102.98
43	344	887	319.73
43	344	887	454.6
43	344	887	348.04
43	344	887	38
43	344	887	15.65
43	344	887	242.95
43	344	887	28.79
43	344	887	1607.9
43	344	887	65.83
43	344	887	217.63
43	344	887	95.45
43	344	887	362.93
43	344	887	29.63
43	344	887	302.48
43	344	1143	1
43	344	1143	2
43	344	1143	1
43	344	1143	41
43	344	1143	2
43	344	1143	63
43	344	1143	13
43	344	1143	1
43	344	1143	2
43	344	1143	26
43	344	1143	2
43	344	1143	1
43	344	1143	4
43	344	1143	420
43	344	1143	7
43	344	887	74.35
43	344	887	77.22
43	344	887	297.09
43	344	887	86.74
43	344	887	68.37
43	344	887	281.96
43	344	887	498.35
43	344	887	151.86
43	344	887	349.52
43	344	887	627.95
43	344	887	149.86
43	344	887	49.12
43	344	887	213.15
43	344	887	2
43	344	887	447.68
43	344	950	71.34
43	344	950	150.73
43	344	950	125.73
43	344	950	100
43	344	950	107.99
43	344	950	36.5
43	344	950	374.46
43	344	950	723.71
43	344	950	1288.76
43	344	950	1880.45
43	344	950	86.7
43	344	950	57.53
43	344	950	164.5
43	344	950	462.97
43	344	950	344.91
51	346	838	568.17
51	346	838	471.76
51	346	838	118.06
51	346	838	720.3
51	346	838	106.42
51	346	838	272.37
51	346	838	262.01
51	346	838	2296.34
51	346	838	252.57
51	346	838	222.26
51	346	838	62.22
51	346	838	152.9
51	346	838	177.77
51	346	838	615.66
43	344	898	25.16
43	344	898	22.45
43	344	898	9.26
43	344	898	42.86
43	344	898	121.81
43	344	898	3.54
43	344	898	29.01
43	344	898	10.27
43	344	898	2.16
43	344	898	0.89
43	344	898	10.34
43	344	898	15.57
43	344	898	19.51
43	344	898	1.56
43	344	898	0.01
43	344	887	112.81
43	344	887	952.71
43	344	887	108.85
43	344	887	354.7
43	344	887	15.99
43	344	887	124.23
43	344	887	17.99
43	344	887	185.5
43	344	887	257.52
43	344	887	230.46
43	344	887	278.39
43	344	887	283.86
43	344	887	25
43	344	887	76.88
43	344	887	151.18
43	344	887	106.45
43	344	887	237.93
43	344	887	16.56
43	344	887	1094.6
43	344	887	33.1
43	344	887	52.83
43	344	887	113.25
43	344	887	635.76
43	344	887	16.56
43	344	887	28.8
43	344	887	117.66
43	344	887	179.21
43	344	887	256.54
43	344	887	54.23
43	344	887	350.55
43	344	1143	84
43	344	1143	11
43	344	1143	3
43	344	1143	2
43	344	1143	5
43	344	1143	13
43	344	1143	4
43	344	1143	3
43	344	1143	5
43	344	1143	12
43	344	1143	43
43	344	1143	3
43	344	1143	2
43	344	1143	1
43	344	1143	125
43	344	887	53.65
43	344	887	1759.33
43	344	887	19.87
43	344	887	5.52
43	344	887	124.5
43	344	887	366.56
43	344	887	20.88
43	344	887	100.02
43	344	887	54.49
43	344	887	315.46
43	344	887	222.35
43	344	887	198.67
43	344	887	99.01
43	344	887	110.28
43	344	887	0.01
43	344	951	10
43	344	951	6.5
43	344	951	30
43	344	951	8.3
43	344	951	7.9
43	344	951	4.4
43	344	951	10
43	344	951	59.2
43	344	951	27.5
43	344	951	8.3
43	344	951	20
43	344	951	10
43	344	951	10
43	344	951	10
43	344	951	10
50	345	1033	328.2
50	345	1033	51
50	345	1033	301.91
50	345	1033	56.6
50	345	1033	222.91
50	345	1033	1762.89
50	345	1033	187.17
50	345	1033	89.1
50	345	1033	311
50	345	1033	74.5
50	345	1033	20
50	345	1033	29.6
50	345	1033	984.05
50	345	1033	114.6
50	345	1033	44.9
43	344	898	14.68
43	344	898	1.87
43	344	898	4.55
43	344	898	9.13
43	344	898	20.39
43	344	898	9.29
43	344	898	10.16
43	344	898	13.55
43	344	898	14.19
43	344	898	5.21
43	344	898	1.45
43	344	898	12.38
43	344	898	26.38
43	344	898	10.46
43	344	898	35.19
43	344	887	800.17
43	344	887	478.81
43	344	887	152.22
43	344	887	606.77
43	344	887	734.24
43	344	887	35.99
43	344	887	505.33
43	344	887	254.65
43	344	887	427.73
43	344	887	1745.18
43	344	887	139.66
43	344	887	10
43	344	887	1548.75
43	344	887	358.29
43	344	887	144.66
43	344	1143	2
43	344	1143	1
43	344	1143	1
43	344	1143	12
43	344	1143	1
43	344	1143	36
43	344	1143	15
43	344	1143	4
43	344	1143	2
43	344	1143	8
43	344	1143	1
43	344	1143	4
43	344	1143	5
43	344	1143	9
43	344	1143	18
43	344	887	64.84
43	344	887	324.16
43	344	887	1440.75
43	344	887	81.25
43	344	887	3127.8
43	344	887	4.15
43	344	887	254.29
43	344	887	244.7
43	344	887	200.66
43	344	887	129.89
43	344	887	101.9
43	344	887	153.41
43	344	887	7.2
43	344	887	525.4
43	344	887	722.36
43	344	951	1.5
43	344	951	20
43	344	951	40
43	344	951	31
43	344	951	20
43	344	951	20
43	344	951	7.9
43	344	951	10
43	344	951	10
43	344	951	20
43	344	951	10
43	344	951	10
43	344	951	10
43	344	951	8.3
43	344	951	20
50	345	1033	192.6
50	345	1033	106.2
50	345	1033	29.6
50	345	1033	88.3
50	345	1033	37.3
50	345	1033	600.96
50	345	1033	189.6
50	345	1033	380.36
50	345	1033	49.5
50	345	1033	84.9
50	345	1033	1259.26
50	345	1033	258.25
50	345	1033	91.89
50	345	1033	43.18
50	345	1033	388.1
43	344	898	68.52
43	344	898	81
43	344	898	0.49
43	344	898	12.71
43	344	898	86.49
43	344	898	13.89
43	344	898	25.31
43	344	898	28.1
43	344	898	41.48
43	344	898	13.94
43	344	898	8.85
43	344	898	6.62
43	344	898	8.24
43	344	898	8.86
43	344	898	5.79
43	344	898	4.31
43	344	887	325.31
43	344	887	908.48
43	344	887	290.99
43	344	887	12.5
43	344	887	33.11
43	344	887	199.94
43	344	887	33
43	344	887	76.78
43	344	887	704.11
43	344	887	118.56
43	344	887	355.52
43	344	887	115.1
43	344	887	136.97
43	344	887	112.49
43	344	887	141.72
43	344	1143	25
43	344	1143	19
43	344	1143	1
43	344	1143	13
43	344	1143	4
43	344	1143	32
43	344	1143	20
43	344	1143	10
43	344	1143	1
43	344	1143	2
43	344	1143	6
43	344	1143	3
43	344	1143	2
43	344	1143	1
43	344	1143	1
43	344	887	164.64
43	344	887	543.9
43	344	887	501.83
43	344	887	623.65
43	344	887	33.1
43	344	887	878.42
43	344	887	559.7
43	344	887	409.94
43	344	887	40
43	344	887	914.45
43	344	887	0.77
43	344	887	883.54
43	344	887	268.17
43	344	887	734.37
43	344	887	324.27
43	344	887	759.96
43	344	887	603.18
43	344	887	1103.27
43	344	887	703.22
43	344	887	198.1
43	344	887	17.99
43	344	887	385.04
43	344	887	3081.18
43	344	887	71.97
43	344	887	531.03
43	344	887	187.07
43	344	887	604.17
43	344	887	116.23
43	344	887	17.2
43	344	887	366.61
43	344	887	1151.09
43	344	887	1010.8
43	344	887	71.56
43	344	1143	1
43	344	1143	1
43	344	1143	11
43	344	1143	87
43	344	1143	2
43	344	1143	41
43	344	1143	19
43	344	1143	7
43	344	1143	6
43	344	1143	91
43	344	1143	16
43	344	1143	12
43	344	1143	6
43	344	1143	13
43	344	1143	12
43	344	1143	83
43	344	1143	3
43	344	1143	2
43	344	1143	19
43	344	1143	13
43	344	1143	5
43	344	1143	1
43	344	1143	11
43	344	1143	5
43	344	1143	25
43	344	1143	2
43	344	1143	2
43	344	1143	2
43	344	1143	2
43	344	1143	4
43	344	1143	12
43	344	898	20.2
43	344	898	11.78
43	344	898	27.56
43	344	898	0.7
43	344	898	42.62
43	344	898	48.49
43	344	898	8.32
43	344	898	4.28
43	344	887	399.58
43	344	887	0.01
43	344	887	358.05
43	344	887	268.22
43	344	887	435
43	344	887	717.58
43	344	887	593.2
43	344	950	2947.48
43	344	950	582.97
43	344	950	253.3
43	344	950	257.84
43	344	950	716.24
43	344	950	667.5
43	344	950	435.3
43	344	950	169.95
43	344	950	421.51
43	344	950	19.14
43	344	950	1022.44
43	344	950	105
43	344	950	41.66
43	344	950	45
43	344	950	255.79
43	344	1033	35.1
43	344	1033	10
43	344	1033	8.3
43	344	1033	20
43	344	1033	10
43	344	1033	20
43	344	1033	21.58
43	344	1033	8.3
43	344	1033	7.2
43	344	1033	8.3
43	344	1033	10
43	344	1033	10
43	344	1033	18.3
43	344	1033	16.6
43	344	1033	10
43	344	887	261.25
43	344	887	482.06
43	344	887	6541.23
43	344	887	2
43	344	887	561.2
43	344	887	134.03
43	344	887	65.36
43	344	887	347.61
43	344	887	331.6
43	344	887	2225.48
43	344	887	606.79
43	344	887	447.46
43	344	887	708.61
43	344	887	1079.77
43	344	887	40
43	344	887	399.17
43	344	887	218.49
43	344	887	186.83
43	344	887	389.24
43	344	887	35.44
43	344	887	198.81
43	344	887	694.34
43	344	887	444.46
43	344	887	533.73
43	344	887	194.03
43	344	887	138.74
43	344	887	890.25
43	344	887	1554.27
43	344	887	100.87
43	344	887	105.68
43	344	887	340.25
43	344	887	679.48
43	344	887	336.06
43	344	887	337.04
43	344	887	1544.38
43	344	887	456.46
43	344	887	717.97
43	344	887	500.17
43	344	887	827.11
43	344	887	329.09
43	344	887	659.54
43	344	887	184.43
43	344	887	33.11
43	344	887	230.23
43	344	887	1921.32
43	344	1143	81
43	344	1143	702
43	344	1143	66
43	344	1143	1
43	344	1143	24
43	344	1143	5
43	344	1143	5
43	344	1143	11
43	344	1143	112
43	344	1143	26
43	344	1143	53
43	344	1143	2
43	344	1143	18
43	344	1143	1
43	344	1143	16
43	344	1143	4
43	344	1143	2
43	344	1143	1
43	344	1143	4
43	344	1143	8
43	344	1143	9
43	344	1143	4
43	344	1143	4
43	344	1143	1
43	344	1143	4
43	344	1143	18
43	344	1143	3
43	344	1143	3
43	344	1143	7
43	344	1143	7
43	344	887	349.41
43	344	887	570
43	344	887	1742.78
43	344	887	545.89
43	344	887	356.99
